levy,manufacturer,model,prod,category,leather,fuel,engine,mileage,cylinders,gear,drive,doors,wheel,color,airbags,price,turbo
1730.0,CHEVROLET,Avalanche,2011,Sedan,1,Petrol,5.3,246976,8,Automatic,Front,4,left,Black,12,5959,0
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,179918,4,Automatic,Front,4,left,Silver,4,26594,0
779.0,TOYOTA,Avalon LIMITED,2013,Sedan,1,Hybrid,2.5,92200,4,Tiptronic,Front,4,left,Beige,12,36065,0
730.0,KIA,Cerato K3,2016,Sedan,1,Diesel,1.6,29000,4,Tiptronic,Front,4,left,Silver,8,26343,1
862.0,MAZDA,CX-7,2011,Sedan,1,Petrol,2.5,216550,4,Automatic,Front,4,left,Black,12,549,0
,JEEP,Grand Cherokee,1993,Jeep,0,Petrol,4.0,240000,6,Automatic,4x4,4,left,Green,5,6000,0
1811.0,LEXUS,GX 470,2010,Jeep,1,Petrol,4.6,357246,8,Automatic,4x4,4,left,Grey,0,40142,0
585.0,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,50000,4,Tiptronic,Front,4,left,Grey,10,14000,0
473.0,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.4,127842,4,Automatic,Front,4,left,White,4,17923,0
831.0,HYUNDAI,Tucson,2017,Jeep,1,Petrol,1.6,40193,4,Automatic,Front,4,left,Black,4,54518,0
,OPEL,Astra G,2003,Hatchback,0,Petrol,1.6,180000,4,Manual,Front,4,left,Silver,6,10349,0
,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.3,115000,4,Automatic,Front,4,right,Silver,7,8154,0
289.0,FORD,Escape,2008,Jeep,1,Hybrid,0.4,220474,4,Automatic,Front,4,left,Grey,0,282,0
640.0,VOLKSWAGEN,Passat,2013,Sedan,1,Diesel,2.0,132310,4,Automatic,Front,4,left,Grey,12,7527,0
1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,2.5,60762,4,Automatic,Front,4,left,White,12,3450,0
836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,142264,4,Automatic,Front,4,left,White,4,22063,0
503.0,HONDA,Civic,2012,Sedan,1,Hybrid,1.5,146403,4,Automatic,Front,4,left,White,0,2901,0
585.0,TOYOTA,Corolla,2013,Sedan,1,Petrol,1.8,227371,4,Automatic,Front,4,left,Silver,12,4704,0
,VOLKSWAGEN,Passat,2002,Sedan,1,Petrol,2.8,175000,6,Manual,Front,4,left,Grey,6,5331,0
642.0,VOLKSWAGEN,Jetta,2012,Sedan,1,Diesel,2.0,203440,4,Automatic,Front,4,left,Black,12,941,0
502.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,70000,4,Automatic,Front,4,left,Blue,4,16900,0
,NISSAN,Rogue,2010,Jeep,1,Petrol,2.5,122000,4,Automatic,4x4,4,left,Silver,4,18189,0
,MAZDA,MPV,2000,Minivan,0,Petrol,2.5,127000,4,Automatic,Front,4,left,Green,4,5331,0
1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,1,Petrol,2.0,44995,4,Automatic,4x4,4,left,Black,0,42651,0
586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,122324,4,Automatic,Front,4,left,Red,7,15524,0
,BMW,530,2007,Sedan,1,Petrol,3.0,111111,6,Tiptronic,Rear,4,left,Grey,10,17249,0
,LEXUS,GS 350,2013,Sedan,1,Petrol,3.5,56000,6,Tiptronic,Rear,4,left,Black,12,73071,0
333.0,FORD,Fusion,2014,Sedan,1,Hybrid,2.0,186048,4,Automatic,Front,4,left,Black,0,862,0
831.0,HYUNDAI,Elantra,2017,Sedan,1,Diesel,1.6,98000,4,Automatic,Front,4,left,White,4,28909,0
642.0,HYUNDAI,Sonata,2012,Sedan,1,LPG,2.0,573249,4,Automatic,Front,4,left,Black,4,8467,0
,TOYOTA,Aqua,2013,Sedan,0,Hybrid,1.5,130000,4,Automatic,Rear,4,right,Sky blue,0,50,0
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,169024,4,Automatic,Front,4,left,White,4,14426,0
1325.0,VOLKSWAGEN,Sharan,2011,Minivan,0,Petrol,1.4,126000,4,Automatic,Front,4,right,Silver,6,9000,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,200179,6,Automatic,4x4,4,left,Black,12,30734,0
779.0,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,156666,4,Automatic,Front,4,left,Black,12,22580,0
259.0,CHEVROLET,Volt,2014,Jeep,1,Hybrid,1.4,133195,4,Automatic,Front,4,left,Black,0,862,0
247.0,HONDA,FIT,2014,Hatchback,1,Hybrid,1.3,114950,4,Automatic,Front,4,left,Blue,4,7464,0
1091.0,FORD,Fusion,2016,Sedan,1,Petrol,2.5,154850,4,Automatic,Front,4,left,Black,12,1333,0
879.0,HYUNDAI,Tucson,2019,Jeep,1,Diesel,1.6,13000,4,Automatic,Front,4,left,White,4,59865,0
1342.0,TOYOTA,Tacoma,2017,Jeep,1,Petrol,2.7,94262,4,Automatic,Rear,4,left,White,12,49237,0
1327.0,HYUNDAI,H1,2018,Universal,1,Diesel,2.5,27406,4,Automatic,Front,4,left,Yellow,4,68223,0
1017.0,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,1600,4,Automatic,Rear,4,left,Black,12,392,0
,NISSAN,Tiida,2006,Sedan,1,CNG,1.8,200000,4,Variator,Front,4,left,Silver,2,7683,0
,FORD,Fusion,2013,Sedan,1,Petrol,1.6,85500,4,Automatic,Front,4,left,Black,8,22266,1
1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.0,175614,6,Automatic,Rear,4,left,Black,12,2430,0
333.0,FORD,Fusion,2014,Sedan,1,Hybrid,2.0,0,4,Automatic,Front,4,left,Silver,0,282,0
629.0,NISSAN,Juke,2015,Jeep,1,Petrol,1.6,85944,4,Automatic,4x4,4,left,Black,0,392,0
765.0,MERCEDES-BENZ,C 300,2015,Sedan,1,Petrol,2.0,0,4,Automatic,Rear,4,left,Black,12,33556,0
831.0,SSANGYONG,Actyon,2017,Jeep,1,Diesel,1.6,73000,4,Automatic,Front,4,left,White,4,39161,0
,FORD,Transit,2008,Microbus,0,Diesel,2.2,180000,4,Manual,Front,4,left,White,2,16308,0
,TOYOTA,Camry,2009,Sedan,1,Hybrid,2.4,92000,4,Tiptronic,Front,4,left,Sky blue,8,17719,0
1514.0,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,4,left,White,0,43278,0
1058.0,HYUNDAI,Santa FE,2012,Jeep,1,Petrol,3.5,197923,6,Automatic,4x4,4,left,Red,12,470,0
738.0,CHEVROLET,Cruze,2017,Sedan,0,Petrol,1.4,42000,4,Tiptronic,Front,5,left,Black,12,20385,1
1935.0,TOYOTA,Tundra,2016,Jeep,1,Petrol,4.6,254805,8,Automatic,4x4,4,left,White,12,941,0
1077.0,HYUNDAI,Tucson,2019,Jeep,1,Diesel,2.0,48000,4,Automatic,Front,4,left,White,4,49858,0
,NISSAN,Elgrand,1998,Minivan,1,Diesel,3.2,230000,4,Automatic,4x4,4,right,White,4,8781,1
1055.0,MERCEDES-BENZ,C 350,2013,Sedan,1,Petrol,3.5,159250,6,Automatic,Rear,4,left,Black,12,220,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,582376,4,Automatic,Front,4,left,Orange,4,9722,0
,MERCEDES-BENZ,CLS 500,2006,Sedan,1,Petrol,5.0,2000,8,Automatic,Rear,4,left,Grey,12,21326,0
1017.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2.0,40800,4,Automatic,Front,4,left,White,4,51075,0
707.0,HYUNDAI,Genesis,2011,Coupe,1,Petrol,2.0,117492,4,Automatic,Front,4,left,Grey,4,15241,0
382.0,FORD,Fusion,2015,Sedan,1,Hybrid,2.0,88795,4,Automatic,Front,4,left,Black,0,2587,0
1347.0,HYUNDAI,H1,2008,Minivan,1,Diesel,2.5,56769,4,Automatic,Front,4,left,Silver,4,15524,0
,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8,70000,4,Tiptronic,Rear,4,left,Beige,8,27911,1
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,136861,4,Automatic,Front,4,left,Blue,12,4861,0
,MERCEDES-BENZ,S 350,2005,Sedan,1,Petrol,3.5,263000,4,Automatic,Rear,4,left,Black,0,29793,0
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,95665,4,Automatic,Front,4,left,Grey,4,18208,0
481.0,HYUNDAI,Sonata,2017,Sedan,1,Hybrid,2.0,107387,4,Automatic,Front,4,left,Silver,12,549,0
,NISSAN,Tiida,2006,Hatchback,0,Petrol,1.5,0,4,Automatic,Front,4,right,Red,4,30,0
779.0,TOYOTA,RAV 4 Le,2013,Jeep,0,Petrol,2.5,65350,4,Tiptronic,Front,4,left,White,12,34497,0
1522.0,OPEL,Zafira,2000,Goods wagon,0,Petrol,1.8,130000,4,Manual,Front,4,left,Silver,0,6272,0
1282.0,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2.0,183923,4,Automatic,Front,4,left,Silver,4,4924,0
,OPEL,Vectra b,2000,Hatchback,0,Diesel,2.0,11111,4,Manual,Front,4,left,Red,2,4704,1
1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,97129,4,Automatic,Front,4,left,Silver,4,43576,0
,MERCEDES-BENZ,C 200,2001,Sedan,1,CNG,2.0,140000,4,Manual,Rear,4,left,Black,4,7840,0
1079.0,TOYOTA,CHR,2018,Jeep,0,Petrol,2.0,24000,4,Automatic,Front,4,left,Grey,8,28225,0
,OPEL,Astra,1992,Sedan,0,Petrol,1.1,0,4,Manual,Front,4,left,White,2,700,0
,MAZDA,323,1998,Hatchback,0,Petrol,1.5,300000,4,Manual,Front,4,left,Silver,2,2352,0
738.0,CHEVROLET,Cruze,2017,Hatchback,1,Petrol,1.4,29094,4,Automatic,Front,4,left,Grey,0,18817,0
382.0,FORD,Fusion,2015,Sedan,1,Hybrid,2.0,148709,4,Automatic,Front,4,left,Red,12,4861,0
1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,left,Silver,12,13172,0
1055.0,MERCEDES-BENZ,E 350 áƒáƒ›áƒ’,2013,Sedan,1,Petrol,3.5,156800,4,Tiptronic,4x4,4,left,Black,12,37320,0
1017.0,FORD,Escape,2017,Jeep,1,Petrol,2.0,251430,4,Automatic,Front,4,left,Blue,12,706,0
456.0,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,35000,4,Automatic,Front,4,left,Grey,10,39201,0
880.0,HYUNDAI,Elantra,2018,Sedan,1,LPG,1.6,35643,4,Automatic,Front,4,left,White,4,36426,0
,HONDA,Civic,2006,Hatchback,0,Petrol,1.8,250000,4,Manual,Front,4,right,Grey,4,8467,0
,MERCEDES-BENZ,CLK 320,2000,Coupe,1,Petrol,3.2,255000,6,Tiptronic,Rear,2,left,Silver,4,7840,0
900.0,HONDA,Cr-v,2015,Jeep,1,Petrol,2.4,117158,4,Automatic,Front,4,left,White,12,12701,0
781.0,SUBARU,Forester,2012,Jeep,1,Petrol,2.5,281659,4,Automatic,4x4,4,left,Blue,0,8154,0
456.0,TOYOTA,Avalon,2015,Sedan,1,Hybrid,2.5,63645,4,Tiptronic,Front,4,left,White,12,46414,0
798.0,MERCEDES-BENZ,ML 250,2015,Jeep,1,Diesel,2.1,197338,4,Automatic,4x4,4,left,White,12,45160,0
,BMW,330,2007,Cabriolet,1,Petrol,3.0,1123,6,Tiptronic,4x4,2,left,Black,12,100,0
,AUDI,A7 Prestige,2016,Sedan,1,Petrol,3.0,35000,6,Automatic,4x4,4,left,Black,12,100355,1
639.0,MITSUBISHI,Colt Lancer,2014,Hatchback,1,Petrol,2.0,136634,4,Automatic,Front,4,left,Silver,12,1176,0
,HYUNDAI,Elantra,2013,Coupe,0,Petrol,1.8,77000,6,Manual,Front,2,left,Beige,0,12231,0
988.0,TOYOTA,Prius,2007,Hatchback,1,Hybrid,1.5,140000,4,Variator,Front,4,left,Green,12,5802,0
1277.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2.4,45494,4,Automatic,Front,4,left,White,12,2901,0
442.0,TOYOTA,Prius,2017,Sedan,1,Hybrid,1.8,47672,4,Automatic,Front,4,left,White,12,1882,0
,NISSAN,Pathfinder,2010,Sedan,0,Petrol,4.0,109100,12,Automatic,4x4,4,left,Blue,12,22894,0
,HONDA,FIT,2013,Sedan,0,Hybrid,1.3,145000,4,Automatic,Front,4,right,Silver,8,11290,0
,BMW,318,1997,Sedan,0,LPG,1.8,270000,4,Manual,Rear,4,left,Green,2,6586,0
,TOYOTA,Camry,2006,Sedan,1,Hybrid,2.4,188800,4,Variator,Front,4,left,Grey,8,14426,0
1051.0,MITSUBISHI,Outlander,2016,Jeep,1,Petrol,2.4,39000,4,Variator,Front,4,left,Silver,12,36065,0
,TOYOTA,Camry SE,2014,Sedan,1,Petrol,2.5,52000,4,Tiptronic,Front,4,left,Black,12,27284,0
1091.0,SUBARU,Forester,2016,Jeep,0,Petrol,2.5,34000,4,Variator,4x4,4,left,White,7,21639,0
790.0,HYUNDAI,I30,2009,Hatchback,1,Petrol,1.6,140000,4,Automatic,Front,4,left,Silver,4,7840,0
,MERCEDES-BENZ,E 200,1998,Sedan,0,CNG,2.0,180003,4,Manual,Rear,4,left,Black,4,7840,0
289.0,FORD,Escape,2008,Jeep,1,Hybrid,0.4,220474,4,Automatic,Front,4,left,Grey,0,282,0
1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.0,59099,6,Automatic,4x4,4,left,White,0,1646,0
640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,124000,4,Automatic,Front,4,left,Silver,4,24198,0
502.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,34682,4,Automatic,Front,4,left,Grey,4,25365,0
777.0,CHEVROLET,Malibu,2014,Sedan,1,Petrol,2.5,310061,4,Automatic,Front,4,left,Blue,12,1725,0
1399.0,ACURA,TL,2010,Sedan,1,Petrol,3.5,162453,6,Automatic,Front,4,left,Silver,12,314,0
586.0,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,22400,4,Automatic,Front,4,left,White,8,17249,0
1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,3.5,229904,6,Automatic,4x4,4,left,Black,12,470,0
639.0,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.0,62000,4,Tiptronic,Front,4,left,White,12,31361,1
1047.0,HYUNDAI,Elantra,2007,Sedan,1,Diesel,1.6,54279,4,Automatic,Front,4,left,Silver,4,4704,0
645.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.8,135759,4,Automatic,Front,4,left,Grey,4,12720,0
640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,120534,4,Automatic,Front,4,left,Silver,4,26372,0
,BMW,X5,2003,Jeep,1,LPG,3.0,189000,6,Tiptronic,4x4,4,right,Black,10,13485,0
528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.6,140000,4,Automatic,Front,4,left,White,4,25591,0
1211.0,MERCEDES-BENZ,C 300,2010,Sedan,1,Petrol,3.0,108517,6,Automatic,4x4,4,left,White,12,6429,0
1493.0,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,107030,6,Automatic,4x4,4,left,Grey,12,251,0
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,4.6,155821,8,Automatic,4x4,4,left,Black,0,39829,0
1793.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,5.5,325811,8,Automatic,4x4,4,left,Black,12,13172,0
1077.0,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,24339,4,Automatic,Front,4,left,Blue,12,627,0
790.0,DAEWOO,Lacetti,2009,Sedan,1,Petrol,1.6,130000,4,Automatic,Front,4,left,Black,4,8097,0
919.0,BMW,X5,2012,Jeep,1,Diesel,3.0,420794,6,Automatic,4x4,4,left,Black,12,12388,0
,HYUNDAI,Sonata,2012,Sedan,0,Hybrid,2.0,280480,4,Automatic,Front,4,left,Silver,9,18503,0
574.0,HONDA,Insight,2010,Sedan,0,Hybrid,1.3,150000,4,Variator,Front,4,left,Black,12,12231,0
,HONDA,FIT,2002,Hatchback,0,Petrol,1.3,135000,4,Variator,Front,4,right,Black,4,40,0
862.0,HYUNDAI,H1,2011,Universal,1,Diesel,2.5,237853,4,Automatic,Front,4,left,Silver,4,17054,0
,HONDA,Stream,2001,Universal,0,Petrol,2.0,111000,4,Automatic,Front,4,right,Black,6,5300,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,42000,4,Automatic,Front,4,left,Orange,4,9565,0
765.0,CHEVROLET,Malibu,2015,Sedan,1,Diesel,2.0,60618,4,Automatic,Front,4,left,Black,4,24302,0
,TOYOTA,Camry,2009,Sedan,1,Petrol,2.4,230400,4,Automatic,Front,4,left,Silver,12,18817,0
777.0,NISSAN,Altima,2014,Sedan,1,Petrol,2.5,127918,4,Automatic,Front,4,left,Red,12,1960,0
1051.0,HYUNDAI,Sonata,2016,Sedan,0,Petrol,2.4,77000,4,Tiptronic,Front,4,left,Silver,10,17249,0
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,280016,4,Automatic,Front,4,left,Silver,4,15530,0
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,270874,4,Automatic,Front,4,left,Silver,4,11290,0
,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,118000,4,Automatic,Front,4,left,Sky blue,12,24148,0
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,362868,4,Automatic,Front,4,left,Silver,4,10036,0
697.0,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,85000,4,Tiptronic,Front,4,left,Black,12,18817,0
308.0,LEXUS,CT 200h,2014,Hatchback,1,Hybrid,1.8,132563,4,Automatic,Front,4,left,Red,0,10349,0
1399.0,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,138211,6,Automatic,4x4,4,left,Black,12,549,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,391625,4,Automatic,Front,4,left,Orange,4,9252,0
930.0,HYUNDAI,Tucson,2018,Jeep,1,Diesel,1.7,38577,4,Automatic,Front,4,left,Black,4,55823,0
,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,132800,6,Tiptronic,Rear,4,left,Blue,12,25089,0
862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,52686,4,Automatic,Front,4,left,Silver,4,18669,0
1058.0,LEXUS,RX 450,2012,Jeep,1,Hybrid,3.5,232357,6,Automatic,4x4,4,left,Black,12,941,0
1998.0,FORD,Transit,2001,Microbus,0,Diesel,2.4,253206,4,Manual,Rear,4,left,White,2,15053,0
271.0,HONDA,FIT,2014,Hatchback,1,Hybrid,1.5,76525,4,Automatic,Front,4,left,Blue,4,10660,0
891.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,2.0,80000,4,Automatic,Front,4,left,Silver,4,37000,0
707.0,SSANGYONG,REXTON,2011,Jeep,1,Diesel,2.0,186412,4,Automatic,Front,4,left,Silver,4,18826,0
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,230696,6,Automatic,4x4,4,left,Black,12,14583,0
,MERCEDES-BENZ,Vito,2007,Minivan,0,Diesel,2.2,285000,4,Manual,Rear,4,left,Red,4,21012,1
706.0,MITSUBISHI,I,2011,Hatchback,0,Petrol,0.7,92000,3,Automatic,Front,4,right,Brown,2,5645,0
836.0,SSANGYONG,Actyon,2010,Jeep,1,Diesel,2.0,120000,4,Automatic,Front,4,left,Silver,4,18826,0
707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,142000,4,Automatic,Front,4,left,White,4,22649,0
862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,42415,4,Automatic,Front,4,left,White,4,16590,0
394.0,TOYOTA,Camry,2014,Sedan,0,Hybrid,2.5,51000,4,Automatic,Front,4,left,Grey,12,31988,0
966.0,DAEWOO,Lacetti,2009,Sedan,1,Petrol,2.0,19999,4,Automatic,Front,4,left,Grey,4,8624,0
456.0,TOYOTA,Camry,2015,Sedan,0,Hybrid,2.5,89000,4,Variator,Front,4,left,Silver,0,21012,0
1266.0,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,114000,4,Automatic,Front,4,right,White,8,10663,0
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,95987,6,Automatic,4x4,4,left,Black,12,220,0
1481.0,VOLKSWAGEN,GTI,2006,Hatchback,0,Petrol,2.0,161000,4,Manual,Front,4,left,Black,8,13485,1
,MITSUBISHI,Colt,2003,Hatchback,0,Petrol,1.3,241589,4,Variator,Front,4,right,Sky blue,5,5331,0
,OPEL,Zafira,2000,Minivan,0,Petrol,1.8,260000,4,Manual,Front,4,left,Silver,6,7370,0
1677.0,FORD,Transit,2003,Microbus,1,Diesel,2.0,195000,6,Manual,Front,2,left,Yellow,4,11900,1
697.0,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,55000,4,Tiptronic,Front,4,left,Black,10,17249,1
,MITSUBISHI,Pajero Mini,2006,Jeep,0,Petrol,0.7,314000,3,Manual,4x4,2,right,Silver,2,4391,0
1661.0,FORD,C-MAX,2013,Hatchback,1,Hybrid,2.0,120000,4,Tiptronic,Front,4,right,Silver,10,17876,0
,HONDA,FIT,2010,Hatchback,0,Hybrid,1.3,157000,4,Tiptronic,Front,4,right,White,2,11604,0
,BMW,750,2005,Sedan,1,Petrol,4.8,240000,8,Tiptronic,Rear,4,left,Black,12,13799,0
1249.0,TOYOTA,RAV 4 s p o r t,2017,Jeep,0,Petrol,2.5,76000,4,Tiptronic,4x4,4,left,Black,12,40769,0
1850.0,LEXUS,RX 400,2008,Jeep,1,Hybrid,3.5,244731,6,Automatic,Front,4,left,Black,12,7997,0
,MERCEDES-BENZ,E 250,1995,Sedan,0,Diesel,2.5,410918,2,Manual,Front,4,left,White,2,7840,0
862.0,VOLKSWAGEN,Jetta,2011,Sedan,1,Petrol,2.5,156800,4,Automatic,Front,4,left,Blue,12,14113,0
,HONDA,FIT,2011,Hatchback,0,Hybrid,1.3,188000,4,Automatic,Front,4,right,Blue,8,11917,0
640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,162558,4,Automatic,Front,4,left,Black,4,12777,0
,TOYOTA,Prius C,2013,Hatchback,0,Hybrid,1.5,130000,4,Automatic,Front,4,left,Red,12,18817,0
781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,83000,4,Variator,Front,4,left,Silver,10,23521,0
1286.0,AUDI,Q5,2010,Jeep,1,Petrol,3.2,150400,6,Tiptronic,4x4,4,left,Grey,7,22580,0
690.0,LEXUS,RX 450,2016,Jeep,1,Hybrid,3.5,27038,6,Automatic,4x4,4,left,White,12,392,0
645.0,TOYOTA,Prius,2011,Hatchback,0,Hybrid,1.8,284678,4,Automatic,Front,4,left,Silver,12,12544,0
473.0,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.4,121000,4,Tiptronic,Front,4,left,Green,10,9722,1
831.0,HYUNDAI,Sonata,2011,Sedan,1,Hybrid,2.4,224349,4,Automatic,Front,4,left,Grey,0,3450,0
308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,263392,4,Automatic,Front,4,left,Red,12,1882,0
1408.0,FORD,Transit,2007,Microbus,0,Diesel,2.2,280000,4,Manual,Front,4,left,White,2,15991,1
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179381,4,Automatic,Front,4,left,Black,12,11133,0
1017.0,HYUNDAI,Elantra,2017,Jeep,1,Petrol,2.0,284251,4,Automatic,Front,4,left,Grey,12,94,0
1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Petrol,3.5,133000,6,Automatic,Rear,4,left,Black,12,34184,0
781.0,CHEVROLET,Cruze,2018,Sedan,0,Petrol,1.4,25304,4,Automatic,Front,4,left,Brown,8,21169,1
1090.0,CHEVROLET,Captiva,2008,Jeep,1,Diesel,2.0,71486,4,Automatic,Front,4,left,Black,4,7495,0
645.0,LEXUS,CT 200h,2011,Hatchback,1,Hybrid,1.8,95590,4,Automatic,Front,4,left,White,12,4861,0
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,72369,4,Automatic,Front,4,left,Silver,4,13485,0
1935.0,LEXUS,GX 460,2016,Jeep,1,Petrol,4.6,155976,8,Automatic,4x4,4,left,White,0,81539,0
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,147718,4,Automatic,Front,4,left,Silver,4,20005,0
,SUBARU,Outback,2003,Goods wagon,0,Petrol,2.5,1000,6,Tiptronic,4x4,4,right,Blue,6,3000,0
,TOYOTA,Camry,2007,Sedan,0,Hybrid,2.4,200000,4,Variator,Front,4,left,Grey,12,11917,0
,MERCEDES-BENZ,GLC 300,2018,Sedan,1,Petrol,2.0,4500,6,Tiptronic,Rear,4,left,Black,12,84675,1
,MERCEDES-BENZ,E 200,1998,Sedan,0,CNG,2.0,180003,4,Manual,Rear,4,left,Black,4,7840,0
586.0,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,192683,4,Automatic,Front,4,left,White,0,627,0
761.0,CHEVROLET,Lacetti,2010,Sedan,1,Petrol,1.8,152293,4,Automatic,Front,4,left,Grey,4,12570,0
,LINCOLN,Navigator,2004,Jeep,1,LPG,5.4,464000,8,Automatic,4x4,4,left,Grey,6,17249,0
,BMW,325,1988,Sedan,0,Diesel,2.4,455680,6,Manual,Rear,4,left,Blue,4,2800,0
,MERCEDES-BENZ,C 180,1997,Sedan,0,CNG,1.8,0,4,Manual,Front,4,left,Black,4,6899,0
595.0,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,137350,4,Automatic,Front,4,left,Silver,4,14009,0
1514.0,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,4,left,White,0,392,0
891.0,MERCEDES-BENZ,GLA 250,2016,Jeep,1,Petrol,2.0,109555,4,Automatic,Front,4,left,White,0,8311,0
,TOYOTA,Corolla,2014,Sedan,0,Petrol,1.8,40000,4,Automatic,Front,4,left,Green,16,23521,0
891.0,FORD,Fusion Titanium,2016,Sedan,1,Petrol,2.0,65000,4,Tiptronic,Front,4,left,Silver,12,25716,1
831.0,HYUNDAI,Elantra,2017,Sedan,1,LPG,1.6,32510,4,Automatic,Front,4,left,Blue,4,21730,0
1325.0,HYUNDAI,H1,2019,Minivan,1,Diesel,2.5,25541,4,Automatic,Front,4,left,Black,4,80911,0
707.0,HYUNDAI,Genesis,2011,Coupe,1,Petrol,2.0,153651,4,Automatic,Front,4,left,Red,4,19369,0
,SUZUKI,Jimny,2000,Jeep,0,Petrol,1.3,125000,4,Manual,4x4,2,left,Green,4,12544,0
642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,2.0,160000,4,Automatic,Front,4,left,Grey,4,25299,0
880.0,CHEVROLET,Cruze,2018,Sedan,1,Diesel,1.6,28515,4,Automatic,Front,4,left,Grey,12,7213,0
531.0,CHEVROLET,Aveo,2012,Hatchback,1,Petrol,1.6,94923,4,Automatic,Front,4,left,Black,4,6899,0
1451.0,BMW,X6,2011,Jeep,1,Petrol,4.4,147677,8,Automatic,4x4,4,left,Red,12,8154,0
,TOYOTA,Prius,2011,Sedan,1,Hybrid,1.8,160000,4,Tiptronic,Front,4,left,Silver,12,18817,0
1077.0,HYUNDAI,Tucson,2019,Jeep,1,Diesel,2.0,1217,4,Automatic,Front,4,left,Blue,4,61499,0
